# PRETRAINING
#                 K,       elapsed time,   acceptance ratio 
   2.5986002177e+00,   6.3482204665e-01,   7.9675720684e-03,   4.9000000000e-01,   4.4049171810e+00,   9.8560000000e-01
   2.5924527273e+00,   4.5630190672e-01,   6.7550122629e-03,   5.0000000000e-01,   4.3210868780e+00,   9.8370000000e-01
   2.5801855599e+00,   3.6060269254e-01,   6.0050203375e-03,   5.1000000000e-01,   4.2556020520e+00,   9.8320000000e-01
   2.5995432848e+00,   3.8109542929e-01,   6.1732927137e-03,   5.2000000000e-01,   4.3740098140e+00,   9.8370000000e-01
   2.6236497183e+00,   8.0829570631e-01,   8.9905267160e-03,   5.3000000000e-01,   4.3947225390e+00,   9.8340000000e-01
   2.6287099505e+00,   9.2391280491e-01,   9.6120383109e-03,   5.4000000000e-01,   4.3493339790e+00,   9.8390000000e-01
   2.6553215734e+00,   2.2163704458e+00,   1.4887479457e-02,   5.5000000000e-01,   4.5862849530e+00,   9.8350000000e-01
   2.6663655785e+00,   6.2196420483e-01,   7.8864707242e-03,   5.6000000000e-01,   4.3889734780e+00,   9.8350000000e-01
   2.6256193727e+00,   5.5703922163e-01,   7.4635060235e-03,   5.7000000000e-01,   4.3728861100e+00,   9.8370000000e-01
   2.6575612284e+00,   3.4695479232e-01,   5.8902868548e-03,   5.8000000000e-01,   4.3096788650e+00,   9.8280000000e-01
   2.6749259468e+00,   5.2927619610e-01,   7.2751370853e-03,   5.9000000000e-01,   4.2701935730e+00,   9.8390000000e-01
   2.6855791582e+00,   4.6938098122e-01,   6.8511384545e-03,   6.0000000000e-01,   4.3841982310e+00,   9.8510000000e-01
   2.7151574906e+00,   1.4336236616e+00,   1.1973402447e-02,   6.1000000000e-01,   4.3899278860e+00,   9.8080000000e-01
   2.7073996568e+00,   6.4068801423e-01,   8.0042989339e-03,   6.2000000000e-01,   4.7703788890e+00,   9.8300000000e-01
   2.7261682569e+00,   1.7642259811e+00,   1.3282416878e-02,   6.3000000000e-01,   4.4877951300e+00,   9.8370000000e-01
   2.7188976219e+00,   9.0449164222e-01,   9.5104765507e-03,   6.4000000000e-01,   4.5198023750e+00,   9.8380000000e-01
   2.7267722796e+00,   9.1468134887e-01,   9.5638974737e-03,   6.5000000000e-01,   4.3779962930e+00,   9.8460000000e-01
   2.7630464933e+00,   5.0663432457e-01,   7.1178249808e-03,   6.6000000000e-01,   4.2804017210e+00,   9.8150000000e-01
   2.7788785949e+00,   1.0244210972e+00,   1.0121368965e-02,   6.7000000000e-01,   4.2451285100e+00,   9.8140000000e-01
   2.7637311532e+00,   1.5859360829e+00,   1.2593395423e-02,   6.8000000000e-01,   4.3846784380e+00,   9.8480000000e-01
   2.8207775098e+00,   1.1487343265e+00,   1.0717902437e-02,   6.9000000000e-01,   4.2609685580e+00,   9.8230000000e-01
   2.7852335161e+00,   6.6488828547e-01,   8.1540682206e-03,   7.0000000000e-01,   4.3950123130e+00,   9.8530000000e-01
   2.8136973956e+00,   3.3643357966e+00,   1.8342125822e-02,   7.1000000000e-01,   4.3907268470e+00,   9.8340000000e-01
